Id,OrgId,IncidentId,AlertId,Timestamp,DetectorId,AlertTitle,Category,MitreTechniques,IncidentGrade,ActionGrouped,ActionGranular,EntityType,EvidenceRole,DeviceId,Sha256,IpAddress,Url,AccountSid,AccountUpn,AccountObjectId,AccountName,DeviceName,NetworkMessageId,EmailClusterId,RegistryKey,RegistryValueName,RegistryValueData,ApplicationId,ApplicationName,OAuthApplicationId,ThreatFamily,FileName,FolderPath,ResourceIdName,ResourceType,Roles,OSFamily,OSVersion,AntispamDirection,SuspicionLevel,LastVerdict,CountryCode,State,City,Usage
377957126944,4,266,342,2024-05-21T13:43:49.000Z,8,7,InitialAccess,T1133,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,252,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
747324309909,64,40653,140738,2024-06-09T14:20:03.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,12623,425863,453297,153085,175011,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,Malicious,242,1445,10630,Public
1391569407285,59,519025,1398549,2024-06-11T15:36:11.000Z,5,267,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,187183,277513,179952,187848,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
214748369684,409,74359,1227018,2024-06-14T00:43:23.000Z,100,77,InitialAccess,,FalsePositive,,,Ip,Related,98799,138268,352389,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,9,37,Public
575525621615,12,1913,1395,2024-06-03T05:30:56.000Z,16,778,Impact,,BenignPositive,,,Ip,Related,98799,138268,2266,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
678604833154,79,40345,419044,2024-06-13T05:34:16.000Z,56,40,CredentialAccess,T1003;T1012;T1552.002,FalsePositive,,,RegistryValue,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,0,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
420906798347,51,328219,135793,2024-06-11T03:00:48.000Z,39,26,Execution,T1559;T1106;T1059.005,BenignPositive,,,Machine,Impacted,4077,138268,360606,160396,441377,673934,425863,453297,7540,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
395136994830,2,19671,13421,2024-06-11T10:26:45.000Z,15,13,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,7,425863,453297,153085,40686,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
773094113610,142,53717,210802,2024-06-06T11:27:48.000Z,112,35019,Exfiltration,,FalsePositive,,,User,Impacted,98799,138268,360606,160396,1239,1062,1232,1308,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
592705490728,72,153,1197866,2024-06-04T14:12:41.000Z,7,6,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,13625,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,18,151,207,Public
128849020986,13,228814,439641,2024-06-05T16:42:18.000Z,2204,48866,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,186036,425863,453297,153085,74730,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
317827581536,7,167,1098,2024-05-31T16:37:49.000Z,22,10,Impact,,FalsePositive,,,Ip,Related,98799,138268,7112,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1039382090433,38,130936,757578,2024-06-04T16:18:48.000Z,2,2,CommandAndControl,,BenignPositive,,,Machine,Impacted,24009,138268,360606,160396,441377,673934,425863,453297,29149,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630,Public
60129543931,0,224,177145,2024-06-03T14:56:55.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,4906,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,5,1445,10630,Public
584115554540,48,445967,560828,2024-06-05T17:42:49.000Z,9,450,Execution,,BenignPositive,,,File,Related,98799,40759,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,55859,117668,3586,,,5,66,,,,242,1445,10630,Private
558345750267,0,609,167253,2024-06-03T16:23:02.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
979252545133,1,184,325667,2024-06-08T17:06:32.000Z,7,6,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,2509,3289,2490,2628,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1013612283968,49,142612,253920,2024-06-06T00:13:12.000Z,2,2,CommandAndControl,,TruePositive,,,Url,Related,98799,138268,360606,428,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1047972025066,38,37602,279731,2024-06-11T12:39:42.000Z,2,2,CommandAndControl,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,84671,139142,83351,89982,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
1623497641975,57,222698,52037,2024-06-07T14:24:18.000Z,46,2452,Exfiltration,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,6934,10199,6932,7522,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
566935687738,9,128,354822,2024-06-04T17:42:24.000Z,90,7522,Exfiltration,,BenignPositive,,,File,Impacted,98799,4633,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,1980,243,3586,,,5,66,,,,242,1445,10630,Private
68719479859,254,10603,12127,2024-06-04T07:20:22.000Z,210,201,Exfiltration,,BenignPositive,,,File,Impacted,98799,42,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,38,29,3586,,,5,66,,,,242,1445,10630,Private
627065225819,1410,51496,347905,2024-06-13T05:10:16.000Z,9,1059,Execution,,TruePositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,3,3,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1056561958296,351,815,271353,2024-06-10T21:57:25.000Z,2,2,CommandAndControl,,TruePositive,,,Process,Related,98799,0,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,0,2,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
1159641170459,229,66990,221646,2024-06-09T18:26:42.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,10309,425863,453297,153085,120934,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,Malicious,242,1445,10630,Private
1666447311017,11,407608,1027656,2024-06-05T13:10:48.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,User,Impacted,98799,138268,360606,160396,68,91,62,78,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
738734376710,0,102,402290,2024-06-11T22:47:43.000Z,4,3,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,447,594,439,480,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1133871367086,18,233579,111861,2024-06-10T02:01:48.000Z,136,16984,Exfiltration,,FalsePositive,,,Machine,Impacted,492,138268,360606,160396,441377,673934,425863,453297,1637,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1494648622814,3,79266,273933,2024-06-14T14:23:07.000Z,2,2,CommandAndControl,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,158552,208071,119849,156523,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1666447315240,566,58653,755281,2024-06-07T02:13:35.000Z,250,255,Malware,,BenignPositive,,,File,Related,98799,2279,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,CustomCertEnterpriseBlock,430,44867,3586,,,5,66,,Suspicious,Malicious,242,1445,10630,Public
188978561551,737,26910,439856,2024-06-12T15:46:13.000Z,618,49804,Exfiltration,,BenignPositive,,,Ip,Related,98799,138268,1662,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
3461,2,27369,19552,2024-06-08T22:14:22.000Z,18,14,Exfiltration,,BenignPositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,84,108506,3586,,,5,66,,,,242,1445,10630,Public
1546188228325,0,149,486680,2024-06-05T18:20:36.000Z,7,6,InitialAccess,,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
77309413104,0,494,313295,2024-06-03T03:02:44.000Z,7,6,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,47,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,1,0,0,Public
1640677509304,13,275129,661476,2024-06-04T20:52:52.000Z,33,22,InitialAccess,,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,3771,425863,453297,153085,179584,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1262720390022,256,1256,130208,2024-06-12T17:20:57.000Z,2,2,CommandAndControl,,FalsePositive,,,User,Impacted,98799,138268,360606,160396,6754,10037,6771,7382,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1279900256743,5,172,378854,2024-06-03T05:24:37.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,5619,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,5,1445,10630,Public
1709396985535,0,132,932828,2024-06-09T05:35:58.000Z,4,3,InitialAccess,,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
42949673690,2251,70907,586373,2024-06-12T13:36:43.000Z,5,49,SuspiciousActivity,,FalsePositive,,,User,Impacted,98799,138268,360606,160396,201400,328601,185394,207912,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1168231107034,5,25,818732,2024-06-11T09:03:26.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
206158430572,2250,98096,1560983,2024-06-10T01:07:28.000Z,5,6429,SuspiciousActivity,,FalsePositive,,,User,Impacted,98799,138268,360606,160396,82218,129323,80866,1736,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
128849022999,86,2045,762577,2024-06-14T18:10:00.000Z,2,2,CommandAndControl,,FalsePositive,,,Process,Related,98799,0,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,0,2,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1649267445070,2,34949,10295,2024-06-04T21:54:42.000Z,15,13,Exfiltration,,BenignPositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,3,3,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1683627180655,42,4780,1585418,2024-06-05T19:27:13.000Z,107,16525,DefenseEvasion,,BenignPositive,,,Machine,Impacted,212,138268,360606,160396,441377,673934,425863,453297,1055,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,2,3,,Suspicious,Suspicious,242,1445,10630,Private
292057777460,44,8494,7439,2024-06-11T19:01:10.000Z,50,36,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,9204,425863,453297,153085,1101,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1211180779172,1,591,74927,2024-06-03T11:11:12.000Z,4,3,InitialAccess,,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
283467843466,476,355621,1048582,2024-06-12T15:33:36.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
103079216948,131,35740,31468,2024-06-13T01:58:56.000Z,6,5,InitialAccess,T1566,BenignPositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
670014902160,10,191,37,2024-05-21T04:46:34.000Z,12,67,Impact,,TruePositive,,,Ip,Related,98799,138268,8361,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
128849019843,18,392748,442419,2024-06-14T04:50:34.000Z,404,23348,Exfiltration,,FalsePositive,,,User,Impacted,98799,138268,360606,160396,55616,92621,54554,59239,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1640677510343,33,4904,3555,2024-06-06T20:29:41.000Z,38,25,Impact,,BenignPositive,,,Machine,Impacted,15581,138268,360606,160396,441377,673934,425863,453297,55161,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
171798696128,275,3748,4774,2024-06-13T05:43:21.000Z,1,1,InitialAccess,T1566.002,FalsePositive,,,Url,Related,98799,138268,360606,14115,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630,Private
309237647620,119,11035,3915,2024-06-14T10:21:44.000Z,28,19,InitialAccess,T1566,FalsePositive,,,Mailbox,Impacted,98799,138268,360606,160396,328,117,320,355,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1640677512136,4,2859,568,2024-05-27T15:08:16.000Z,8,7,InitialAccess,T1133,BenignPositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,487,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
180388629844,101,312,450173,2024-06-05T04:32:50.000Z,6,5,InitialAccess,T1566,TruePositive,,,Ip,Related,98799,138268,2738,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630,Public
1675037247244,0,256,1332192,2024-06-03T09:11:17.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,10,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,7,8,6,Public
919123005194,12,1737,1209,2024-05-25T18:26:59.000Z,16,493,Impact,,BenignPositive,,,Ip,Related,98799,138268,972,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
506806144733,12,2296,1356,2024-05-31T08:20:31.000Z,16,1327,Impact,,BenignPositive,,,Ip,Related,98799,138268,7425,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
438086669112,4,270,448,2024-05-23T04:38:46.000Z,8,7,InitialAccess,T1133,BenignPositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,1028,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1073741829041,112,265314,598359,2024-06-03T04:59:19.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,16,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
1322849930226,63,148,493837,2024-06-12T08:48:43.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1614907703389,515,36044,233619,2024-06-14T13:34:37.000Z,10,8,InitialAccess,T1566.001,TruePositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630,Private
180388627987,176,590,144064,2024-06-04T02:55:10.000Z,148,149,Malware,,TruePositive,,,Process,Related,98799,18,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,CustomEnterpriseBlockOnly,15,17,3586,,,5,66,,Suspicious,Malicious,242,1445,10630,Public
738734376710,0,102,938935,2024-06-12T23:45:04.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,22,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,4,4,16,Private
8589934970,1225,17486,1491877,2024-06-07T16:48:32.000Z,11,9,InitialAccess,T1566,FalsePositive,,,Mailbox,Impacted,98799,138268,360606,160396,220149,311756,242537,295066,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1245540520295,36,198304,81115,2024-06-07T12:04:47.000Z,10,8,InitialAccess,T1566.001,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,11237,10462,11201,11587,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630,Public
403726927831,175,44239,574970,2024-06-10T00:13:47.000Z,9,151,Execution,,BenignPositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2,2,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
403726930587,9,77,71349,2024-06-06T15:10:24.000Z,40,22192,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,331769,425863,453297,153085,72863,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1142461303028,52,2971,1971,2024-06-15T20:13:41.000Z,188,152,DefenseEvasion,,TruePositive,,,User,Impacted,98799,138268,360606,160396,61499,108478,59232,67854,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
609885356645,17,269,13556,2024-06-07T18:47:49.000Z,20,2749,Exfiltration,,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,49,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
901943134149,253,86915,219839,2024-06-09T10:55:45.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,Url,Related,98799,138268,360606,1909,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630,Public
206158434027,812,19868,663891,2024-06-03T15:05:31.000Z,11,9,InitialAccess,T1566,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,73840,75048,65815,73384,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1168231107034,5,25,383773,2024-06-10T13:35:05.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,2037,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,22,41,Public
420906798236,121,243,570943,2024-06-08T15:02:31.000Z,5,66,SuspiciousActivity,,TruePositive,,,Ip,Related,98799,138268,3335,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630,Private
1056561958296,351,815,247950,2024-06-11T19:47:41.000Z,2,2,CommandAndControl,,TruePositive,,,Url,Related,98799,138268,360606,835,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
635655160448,17,118895,7532,2024-06-06T20:11:39.000Z,20,3149,Exfiltration,,FalsePositive,,,Ip,Related,98799,138268,23952,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
